client_id,product_id,compatibility,feasible,selected,redundancy_group,group_kind,redundancy_group_limit,cov_operational,cov_decision,cov_value,cov_ecosystem,cov_temporal,cov_change,cov_capability,cov_capital
BANK_C02,BANK_P26,0.6905,True,False,BANK_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
BANK_C02,BANK_P25,0.6837,True,False,BANK_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
BANK_C02,BANK_P24,0.6782,True,False,BANK_RG14,single,1,False,True,False,True,True,True,True,False
BANK_C02,BANK_P34,0.2967,False,False,BANK_RG13,single,1,True,True,True,True,True,True,True,True
BANK_C02,BANK_P13,0.2963,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C02,BANK_P33,0.2893,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C02,BANK_P20,0.2847,False,False,BANK_RG09,single,1,True,True,True,True,True,True,True,False
BANK_C02,BANK_P22,0.282,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C02,BANK_P15,0.2816,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C02,BANK_P16,0.2711,False,False,BANK_RG05,direct_substitute,1,True,True,True,False,True,True,True,False
BANK_C02,BANK_P38,0.2693,False,False,BANK_RG18,single,1,True,True,True,True,True,True,True,False
BANK_C02,BANK_P18,0.269,False,False,BANK_RG05,direct_substitute,1,True,True,True,False,True,True,True,False
BANK_C02,BANK_P14,0.2632,False,False,BANK_RG04,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C02,BANK_P31,0.2389,False,False,BANK_RG02,close_alternatives,1,False,True,True,True,True,True,True,False
BANK_C02,BANK_P36,0.2343,False,False,BANK_RG24,single,1,True,True,False,True,True,True,True,False
BANK_C02,BANK_P32,0.231,False,False,BANK_RG04,close_alternatives,1,False,True,False,True,True,True,True,True
BANK_C02,BANK_P39,0.2171,False,False,BANK_RG10,single,1,False,True,False,True,True,True,True,False
BANK_C02,BANK_P40,0.2163,False,False,BANK_RG11,single,1,True,True,False,True,True,True,True,False
BANK_C02,BANK_P41,0.2144,False,False,BANK_RG17,single,1,False,True,False,True,True,True,True,True
BANK_C03,BANK_P03,0.9343,True,True,BANK_RG12,single,1,True,True,True,True,True,True,True,True
BANK_C03,BANK_P19,0.9193,True,True,BANK_RG08,single,1,True,True,True,True,True,True,True,True
BANK_C03,BANK_P01,0.9057,True,True,BANK_RG06,direct_substitute,1,True,True,True,True,True,True,True,True
BANK_C03,BANK_P02,0.9042,True,False,BANK_RG06,direct_substitute,1,True,True,True,True,True,True,True,True
BANK_C03,BANK_P27,0.8779,True,False,BANK_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C03,BANK_P12,0.8735,True,False,BANK_RG02,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C03,BANK_P21,0.8578,True,False,BANK_RG25,single,1,True,True,True,False,True,True,True,True
BANK_C03,BANK_P06,0.8344,True,False,BANK_RG01,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C03,BANK_P07,0.8314,True,False,BANK_RG07,direct_substitute,1,True,True,True,True,True,True,True,True
BANK_C03,BANK_P17,0.8301,True,False,BANK_RG22,single,1,True,True,False,True,True,True,True,False
BANK_C03,BANK_P10,0.8279,True,False,BANK_RG02,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C03,BANK_P30,0.8152,True,False,BANK_RG02,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C03,BANK_P08,0.8141,True,False,BANK_RG21,single,1,True,True,False,True,True,True,True,True
BANK_C03,BANK_P04,0.8003,True,False,BANK_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C03,BANK_P05,0.7968,True,False,BANK_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C03,BANK_P35,0.7932,True,False,BANK_RG23,single,1,True,True,False,True,True,True,True,False
BANK_C03,BANK_P23,0.7898,True,False,BANK_RG16,single,1,True,True,False,True,True,True,True,True
BANK_C03,BANK_P09,0.7879,True,False,BANK_RG07,direct_substitute,1,True,True,False,True,True,True,True,True
BANK_C03,BANK_P11,0.7655,True,False,BANK_RG02,close_alternatives,1,True,True,False,True,True,True,True,False
BANK_C03,BANK_P37,0.748,True,False,BANK_RG26,single,1,False,True,False,True,True,True,True,False
BANK_C03,BANK_P28,0.7359,True,False,BANK_RG19,single,1,False,True,False,True,True,True,True,True
BANK_C03,BANK_P42,0.7232,True,False,BANK_RG15,single,1,False,True,False,True,True,True,True,True
BANK_C03,BANK_P25,0.7129,True,False,BANK_RG01,close_alternatives,1,True,True,False,True,True,True,True,False
BANK_C03,BANK_P29,0.7053,True,False,BANK_RG20,single,1,False,True,False,True,True,True,True,True
BANK_C03,BANK_P26,0.6956,True,False,BANK_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
BANK_C03,BANK_P24,0.6532,True,False,BANK_RG14,single,1,False,True,False,True,True,True,True,False
BANK_C03,BANK_P13,0.2867,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C03,BANK_P34,0.2799,False,False,BANK_RG13,single,1,True,True,True,True,True,True,True,True
BANK_C03,BANK_P33,0.2778,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C03,BANK_P15,0.2716,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C03,BANK_P20,0.269,False,False,BANK_RG09,single,1,True,True,True,True,True,True,True,False
BANK_C03,BANK_P22,0.2681,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C03,BANK_P18,0.2568,False,False,BANK_RG05,direct_substitute,1,True,True,True,False,True,True,True,False
BANK_C03,BANK_P14,0.2525,False,False,BANK_RG04,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C03,BANK_P31,0.2494,False,False,BANK_RG02,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C03,BANK_P16,0.2494,False,False,BANK_RG05,direct_substitute,1,True,True,True,False,True,True,True,False
BANK_C03,BANK_P32,0.2363,False,False,BANK_RG04,close_alternatives,1,True,True,False,True,True,True,True,True
BANK_C03,BANK_P38,0.2292,False,False,BANK_RG18,single,1,False,True,False,True,True,True,True,False
BANK_C03,BANK_P41,0.2204,False,False,BANK_RG17,single,1,False,True,False,True,True,True,True,True
BANK_C03,BANK_P39,0.2186,False,False,BANK_RG10,single,1,False,True,False,True,True,True,True,False
BANK_C03,BANK_P36,0.2118,False,False,BANK_RG24,single,1,False,True,False,True,True,True,True,False
BANK_C03,BANK_P40,0.2075,False,False,BANK_RG11,single,1,False,True,False,True,True,True,True,False
BANK_C04,BANK_P03,0.9646,True,True,BANK_RG12,single,1,True,True,True,True,True,True,True,True
BANK_C04,BANK_P09,0.9443,True,True,BANK_RG07,direct_substitute,1,True,True,True,True,True,True,True,True
BANK_C04,BANK_P06,0.9295,True,True,BANK_RG01,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C04,BANK_P07,0.9243,True,False,BANK_RG07,direct_substitute,1,True,True,True,True,True,True,True,True
BANK_C04,BANK_P01,0.9156,True,False,BANK_RG06,direct_substitute,1,True,True,True,True,True,True,True,False
BANK_C04,BANK_P19,0.9109,True,False,BANK_RG08,single,1,True,True,True,True,True,True,True,False
BANK_C04,BANK_P02,0.9108,True,False,BANK_RG06,direct_substitute,1,True,True,True,True,True,True,True,False
BANK_C04,BANK_P27,0.8674,True,False,BANK_RG01,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C04,BANK_P21,0.8584,True,False,BANK_RG25,single,1,True,True,True,False,True,True,True,False
BANK_C04,BANK_P12,0.855,True,False,BANK_RG02,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C04,BANK_P17,0.8426,True,False,BANK_RG22,single,1,True,True,True,True,True,True,True,False
BANK_C04,BANK_P04,0.841,True,False,BANK_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C04,BANK_P10,0.8061,True,False,BANK_RG02,close_alternatives,1,False,True,True,True,True,True,True,False
BANK_C04,BANK_P37,0.7916,True,False,BANK_RG26,single,1,True,True,False,True,True,True,True,False
BANK_C04,BANK_P08,0.7813,True,False,BANK_RG21,single,1,False,True,True,True,True,True,True,True
BANK_C04,BANK_P23,0.7769,True,False,BANK_RG16,single,1,False,True,True,True,True,True,True,True
BANK_C04,BANK_P35,0.7571,True,False,BANK_RG23,single,1,False,True,False,True,True,True,True,False
BANK_C04,BANK_P30,0.7559,True,False,BANK_RG02,close_alternatives,1,False,True,True,True,True,True,True,False
BANK_C04,BANK_P05,0.7484,True,False,BANK_RG01,close_alternatives,1,False,True,True,True,True,True,True,False
BANK_C04,BANK_P28,0.7439,True,False,BANK_RG19,single,1,False,True,False,True,True,True,True,True
BANK_C04,BANK_P11,0.7301,True,False,BANK_RG02,close_alternatives,1,False,True,True,True,True,True,True,False
BANK_C04,BANK_P29,0.706,True,False,BANK_RG20,single,1,False,True,False,True,True,True,True,True
BANK_C04,BANK_P42,0.6881,True,False,BANK_RG15,single,1,False,True,False,True,True,True,True,False
BANK_C04,BANK_P25,0.6855,True,False,BANK_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
BANK_C04,BANK_P26,0.682,True,False,BANK_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
BANK_C04,BANK_P24,0.6721,True,False,BANK_RG14,single,1,False,True,False,True,True,True,True,False
BANK_C04,BANK_P13,0.2929,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C04,BANK_P15,0.2807,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,False,True,True
BANK_C04,BANK_P20,0.2795,False,False,BANK_RG09,single,1,True,True,True,True,True,True,True,False
BANK_C04,BANK_P34,0.2754,False,False,BANK_RG13,single,1,True,True,True,True,True,True,True,False
BANK_C04,BANK_P16,0.2721,False,False,BANK_RG05,direct_substitute,1,True,True,True,False,True,True,True,False
BANK_C04,BANK_P33,0.2718,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C04,BANK_P22,0.2666,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C04,BANK_P38,0.2646,False,False,BANK_RG18,single,1,True,True,True,True,True,True,True,False
BANK_C04,BANK_P18,0.2645,False,False,BANK_RG05,direct_substitute,1,True,True,True,False,True,True,True,False
BANK_C04,BANK_P14,0.2502,False,False,BANK_RG04,close_alternatives,1,False,True,True,True,True,True,True,True
BANK_C04,BANK_P36,0.2305,False,False,BANK_RG24,single,1,False,True,False,True,True,True,True,False
BANK_C04,BANK_P31,0.2288,False,False,BANK_RG02,close_alternatives,1,False,True,True,True,True,True,True,False
BANK_C04,BANK_P39,0.2216,False,False,BANK_RG10,single,1,False,True,True,True,True,True,True,False
BANK_C04,BANK_P32,0.2184,False,False,BANK_RG04,close_alternatives,1,False,True,False,True,True,True,True,True
BANK_C04,BANK_P41,0.2099,False,False,BANK_RG17,single,1,False,True,False,True,True,True,True,True
BANK_C04,BANK_P40,0.2074,False,False,BANK_RG11,single,1,False,True,False,True,True,True,True,False
BANK_C05,BANK_P03,0.9562,True,True,BANK_RG12,single,1,True,True,True,True,True,True,True,True
BANK_C05,BANK_P01,0.9234,True,True,BANK_RG06,direct_substitute,1,True,True,True,True,True,True,True,True
BANK_C05,BANK_P27,0.9105,True,True,BANK_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C05,BANK_P19,0.9035,True,False,BANK_RG08,single,1,True,True,True,True,True,True,True,True
BANK_C05,BANK_P02,0.8982,True,False,BANK_RG06,direct_substitute,1,True,True,True,True,True,True,True,True
BANK_C05,BANK_P06,0.8649,True,False,BANK_RG01,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C05,BANK_P12,0.8605,True,False,BANK_RG02,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C05,BANK_P17,0.8575,True,False,BANK_RG22,single,1,True,True,False,True,True,True,True,False
BANK_C05,BANK_P21,0.85,True,False,BANK_RG25,single,1,True,True,True,False,True,True,True,True
BANK_C05,BANK_P10,0.8359,True,False,BANK_RG02,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C05,BANK_P07,0.8275,True,False,BANK_RG07,direct_substitute,1,True,True,True,True,True,True,True,True
BANK_C05,BANK_P05,0.8197,True,False,BANK_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C05,BANK_P30,0.8158,True,False,BANK_RG02,close_alternatives,1,False,True,True,True,True,True,True,False
BANK_C05,BANK_P09,0.8154,True,False,BANK_RG07,direct_substitute,1,False,True,True,True,True,True,True,True
BANK_C05,BANK_P04,0.8093,True,False,BANK_RG01,close_alternatives,1,True,True,True,True,True,False,True,True
BANK_C05,BANK_P23,0.8026,True,False,BANK_RG16,single,1,False,True,False,True,True,True,True,True
BANK_C05,BANK_P08,0.7996,True,False,BANK_RG21,single,1,False,True,False,True,True,True,True,True
BANK_C05,BANK_P11,0.7793,True,False,BANK_RG02,close_alternatives,1,True,True,False,True,True,True,True,False
BANK_C05,BANK_P35,0.7767,True,False,BANK_RG23,single,1,True,True,False,True,True,True,True,False
BANK_C05,BANK_P37,0.7469,True,False,BANK_RG26,single,1,False,True,False,True,True,True,True,False
BANK_C05,BANK_P28,0.7389,True,False,BANK_RG19,single,1,False,True,False,True,True,True,True,True
BANK_C05,BANK_P25,0.7175,True,False,BANK_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
BANK_C05,BANK_P42,0.7096,True,False,BANK_RG15,single,1,False,True,False,True,True,True,True,True
BANK_C05,BANK_P26,0.6985,True,False,BANK_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
BANK_C05,BANK_P29,0.6982,True,False,BANK_RG20,single,1,False,True,False,True,True,True,True,True
BANK_C05,BANK_P24,0.6439,True,False,BANK_RG14,single,1,False,True,False,True,True,True,True,False
BANK_C05,BANK_P33,0.2861,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C05,BANK_P34,0.285,False,False,BANK_RG13,single,1,True,True,True,True,True,True,True,True
BANK_C05,BANK_P13,0.2841,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C05,BANK_P15,0.2793,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,False,True,True
BANK_C05,BANK_P22,0.2789,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C05,BANK_P20,0.2649,False,False,BANK_RG09,single,1,True,True,True,True,True,True,True,False
BANK_C05,BANK_P14,0.2552,False,False,BANK_RG04,close_alternatives,1,False,True,True,True,True,True,True,True
BANK_C05,BANK_P31,0.2501,False,False,BANK_RG02,close_alternatives,1,False,True,True,True,True,True,True,False
BANK_C05,BANK_P16,0.2495,False,False,BANK_RG05,direct_substitute,1,True,True,True,False,True,True,True,False
BANK_C05,BANK_P18,0.2492,False,False,BANK_RG05,direct_substitute,1,True,True,True,False,True,True,True,False
BANK_C05,BANK_P32,0.2422,False,False,BANK_RG04,close_alternatives,1,False,True,False,True,True,True,True,True
BANK_C05,BANK_P38,0.2318,False,False,BANK_RG18,single,1,False,True,True,True,True,True,True,False
BANK_C05,BANK_P41,0.2188,False,False,BANK_RG17,single,1,False,True,False,True,True,True,True,True
BANK_C05,BANK_P39,0.217,False,False,BANK_RG10,single,1,False,True,False,True,True,True,True,False
BANK_C05,BANK_P36,0.2103,False,False,BANK_RG24,single,1,False,True,False,True,True,True,True,False
BANK_C05,BANK_P40,0.2004,False,False,BANK_RG11,single,1,False,True,False,True,True,True,True,False
BANK_C06,BANK_P03,0.9579,True,True,BANK_RG12,single,1,True,True,True,True,True,True,True,True
BANK_C06,BANK_P06,0.8964,True,True,BANK_RG01,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C06,BANK_P01,0.8922,True,True,BANK_RG06,direct_substitute,1,True,True,True,True,True,True,True,False
BANK_C06,BANK_P02,0.8887,True,False,BANK_RG06,direct_substitute,1,True,True,True,True,True,True,True,False
BANK_C06,BANK_P19,0.8883,True,False,BANK_RG08,single,1,True,True,True,True,True,True,True,False
BANK_C06,BANK_P09,0.8881,True,False,BANK_RG07,direct_substitute,1,True,True,True,True,True,True,True,True
BANK_C06,BANK_P07,0.8816,True,False,BANK_RG07,direct_substitute,1,True,True,True,True,True,True,True,True
BANK_C06,BANK_P27,0.8387,True,False,BANK_RG01,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C06,BANK_P21,0.8377,True,False,BANK_RG25,single,1,True,True,True,False,True,True,True,False
BANK_C06,BANK_P12,0.8349,True,False,BANK_RG02,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C06,BANK_P37,0.8116,True,False,BANK_RG26,single,1,True,True,False,True,True,True,True,False
BANK_C06,BANK_P04,0.8057,True,False,BANK_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C06,BANK_P17,0.8043,True,False,BANK_RG22,single,1,True,True,False,True,True,True,True,False
BANK_C06,BANK_P10,0.7907,True,False,BANK_RG02,close_alternatives,1,False,True,True,True,True,True,True,False
BANK_C06,BANK_P30,0.7599,True,False,BANK_RG02,close_alternatives,1,False,True,True,True,True,True,True,False
BANK_C06,BANK_P08,0.7503,True,False,BANK_RG21,single,1,False,True,False,True,True,True,True,True
BANK_C06,BANK_P35,0.7371,True,False,BANK_RG23,single,1,False,True,False,True,True,True,True,False
BANK_C06,BANK_P23,0.7302,True,False,BANK_RG16,single,1,False,True,False,True,True,True,True,True
BANK_C06,BANK_P11,0.7146,True,False,BANK_RG02,close_alternatives,1,False,True,False,True,True,True,True,False
BANK_C06,BANK_P28,0.7142,True,False,BANK_RG19,single,1,False,True,False,True,True,True,True,True
BANK_C06,BANK_P05,0.7087,True,False,BANK_RG01,close_alternatives,1,False,True,True,True,True,True,True,False
BANK_C06,BANK_P29,0.6993,True,False,BANK_RG20,single,1,False,True,False,True,True,True,True,True
BANK_C06,BANK_P42,0.6855,True,False,BANK_RG15,single,1,False,True,False,True,True,True,True,False
BANK_C06,BANK_P26,0.6741,True,False,BANK_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
BANK_C06,BANK_P24,0.6721,True,False,BANK_RG14,single,1,False,True,False,True,True,True,True,False
BANK_C06,BANK_P25,0.6523,True,False,BANK_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
BANK_C06,BANK_P13,0.2844,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C06,BANK_P20,0.2724,False,False,BANK_RG09,single,1,True,True,True,True,True,True,True,False
BANK_C06,BANK_P15,0.2684,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,False,True,True
BANK_C06,BANK_P38,0.265,False,False,BANK_RG18,single,1,True,True,True,True,True,True,True,False
BANK_C06,BANK_P18,0.2647,False,False,BANK_RG05,direct_substitute,1,True,True,True,False,True,True,True,False
BANK_C06,BANK_P16,0.2634,False,False,BANK_RG05,direct_substitute,1,True,True,True,False,True,True,True,False
BANK_C06,BANK_P34,0.2628,False,False,BANK_RG13,single,1,True,True,True,True,True,True,True,True
BANK_C06,BANK_P33,0.2615,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C06,BANK_P22,0.2545,False,False,BANK_RG03,close_alternatives,1,True,True,True,True,True,True,True,True
BANK_C06,BANK_P14,0.2447,False,False,BANK_RG04,close_alternatives,1,False,True,True,True,True,True,True,True
BANK_C06,BANK_P31,0.2302,False,False,BANK_RG02,close_alternatives,1,False,True,True,True,True,True,True,False
BANK_C06,BANK_P36,0.2235,False,False,BANK_RG24,single,1,False,True,False,True,True,True,True,False
BANK_C06,BANK_P32,0.2149,False,False,BANK_RG04,close_alternatives,1,False,True,False,True,True,True,True,True
BANK_C06,BANK_P39,0.2123,False,False,BANK_RG10,single,1,False,True,False,True,True,True,True,False
BANK_C06,BANK_P40,0.2076,False,False,BANK_RG11,single,1,False,True,False,True,True,True,True,False
BANK_C06,BANK_P41,0.2062,False,False,BANK_RG17,single,1,False,True,False,True,True,True,True,True
BANK_C07,BANK_P03,0.9513,True,True,BANK_RG12,single,1,True,True,True,True,True,True,True,True
BANK_C07,BANK_P09,0.9213,True,True,BANK_RG07,direct_substitute,1,True,True,True,True,True,True,True,True
BANK_C07,BANK_P06,0.9162,True,True,BANK_RG01,close_alternatives,1,True,True,True,True,True,True,True,False
BANK_C07,BANK_P01,0.9077,True,False,BANK_RG06,direct_substitute,1,True,True,True,True,True,True,True,False
BANK_C07,BANK_P02,0.9037,True,False,BANK_RG06,direct_substitute,1,True,True,True,True,True,True,True,False
