client_id,product_id,compatibility,feasible,selected,redundancy_group,group_kind,redundancy_group_limit,cov_operational,cov_decision,cov_value,cov_ecosystem,cov_temporal,cov_change,cov_capability,cov_capital
INST_C08,INST_P15,0.7966,True,False,INST_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INST_C08,INST_P11,0.7754,True,False,INST_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INST_C08,INST_P03,0.7616,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C08,INST_P05,0.7586,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C08,INST_P12,0.7444,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C08,INST_P10,0.7318,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C08,INST_P02,0.7214,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C08,INST_P04,0.7197,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C08,INST_P01,0.7185,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C08,INST_P13,0.7162,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INST_C08,INST_P06,0.7042,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C08,INST_P14,0.6833,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C09,INST_P09,0.774,True,True,INST_RG02,single,1,True,True,False,True,True,True,True,True
INST_C09,INST_P04,0.7119,True,True,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C09,INST_P07,0.6837,True,True,INST_RG03,single,1,False,True,False,True,True,True,True,True
INST_C09,INST_P08,0.747,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INST_C09,INST_P03,0.7202,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INST_C09,INST_P05,0.7081,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C09,INST_P11,0.7078,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INST_C09,INST_P15,0.701,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INST_C09,INST_P13,0.6964,True,False,INST_RG01,close_alternatives,1,False,True,True,True,False,True,True,True
INST_C09,INST_P10,0.6842,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INST_C09,INST_P12,0.6822,True,False,INST_RG01,close_alternatives,1,False,True,False,True,False,True,True,True
INST_C09,INST_P02,0.658,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INST_C09,INST_P01,0.656,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INST_C09,INST_P14,0.6497,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INST_C09,INST_P06,0.6455,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INST_C10,INST_P03,0.8369,True,True,INST_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INST_C10,INST_P09,0.8143,True,True,INST_RG02,single,1,True,True,True,True,True,True,True,True
INST_C10,INST_P07,0.6852,True,True,INST_RG03,single,1,False,True,True,True,True,True,True,True
INST_C10,INST_P05,0.8181,True,False,INST_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INST_C10,INST_P11,0.8086,True,False,INST_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INST_C10,INST_P12,0.7887,True,False,INST_RG01,close_alternatives,1,False,True,True,True,False,True,True,True
INST_C10,INST_P04,0.7846,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C10,INST_P13,0.7597,True,False,INST_RG01,close_alternatives,1,False,True,True,True,False,True,True,True
INST_C10,INST_P15,0.7578,True,False,INST_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INST_C10,INST_P08,0.7527,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C10,INST_P01,0.7527,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C10,INST_P10,0.7464,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C10,INST_P02,0.7427,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C10,INST_P06,0.7324,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C10,INST_P14,0.7018,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C11,INST_P09,0.7912,True,True,INST_RG02,single,1,True,True,False,True,True,True,True,False
INST_C11,INST_P08,0.7507,True,True,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,False
INST_C11,INST_P07,0.6782,True,True,INST_RG03,single,1,False,True,False,True,True,True,True,False
INST_C11,INST_P05,0.7845,True,False,INST_RG01,close_alternatives,1,True,True,False,True,True,True,True,False
INST_C11,INST_P11,0.7624,True,False,INST_RG01,close_alternatives,1,True,True,False,True,True,True,True,False
INST_C11,INST_P03,0.7383,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
INST_C11,INST_P15,0.722,True,False,INST_RG01,close_alternatives,1,True,True,True,True,True,True,True,False
INST_C11,INST_P12,0.7038,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
INST_C11,INST_P04,0.6946,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,False
INST_C11,INST_P13,0.6902,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,False
INST_C11,INST_P10,0.6867,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
INST_C11,INST_P01,0.6799,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
INST_C11,INST_P02,0.6746,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
INST_C11,INST_P06,0.6613,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
INST_C11,INST_P14,0.6262,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
INST_C12,INST_P05,0.7174,True,True,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INST_C12,INST_P09,0.6825,True,True,INST_RG02,single,1,True,True,False,True,True,True,True,False
INST_C12,INST_P07,0.5781,True,True,INST_RG03,single,1,False,True,False,True,True,True,True,False
INST_C12,INST_P13,0.7373,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,False
INST_C12,INST_P15,0.7245,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,False
INST_C12,INST_P11,0.7157,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INST_C12,INST_P14,0.6972,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,False
INST_C12,INST_P03,0.6837,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,False
INST_C12,INST_P04,0.6551,True,False,INST_RG01,close_alternatives,1,False,True,True,True,True,True,True,False
INST_C12,INST_P02,0.6454,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
INST_C12,INST_P01,0.6453,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
INST_C12,INST_P08,0.6447,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
INST_C12,INST_P12,0.6421,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
INST_C12,INST_P10,0.639,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
INST_C12,INST_P06,0.6217,True,False,INST_RG01,close_alternatives,1,False,True,False,True,True,True,True,False
