client_id,product_id,compatibility,feasible,selected,redundancy_group,group_kind,redundancy_group_limit,cov_operational,cov_decision,cov_value,cov_ecosystem,cov_temporal,cov_change,cov_capability,cov_capital
INS_C03,INS_P09,0.2535,False,False,INS_RG01,close_alternatives,1,True,True,False,True,True,True,True,False
INS_C03,INS_P04,0.2357,False,False,INS_RG01,close_alternatives,1,True,True,False,True,True,True,True,False
INS_C03,INS_P06,0.2337,False,False,INS_RG01,close_alternatives,1,True,True,False,True,True,True,True,False
INS_C03,INS_P07,0.2281,False,False,INS_RG01,close_alternatives,1,True,True,False,True,True,True,True,False
INS_C04,INS_P03,0.8991,True,True,INS_RG02,direct_substitute,1,True,True,True,True,True,True,True,False
INS_C04,INS_P10,0.8938,True,True,INS_RG03,single,1,True,True,True,True,True,True,True,True
INS_C04,INS_P05,0.8797,True,True,INS_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INS_C04,INS_P02,0.8887,True,False,INS_RG02,direct_substitute,1,True,True,True,True,True,True,True,False
INS_C04,INS_P01,0.8609,True,False,INS_RG02,direct_substitute,1,True,True,True,True,True,True,True,True
INS_C04,INS_P08,0.8478,True,False,INS_RG01,close_alternatives,1,True,True,True,True,True,True,True,False
INS_C04,INS_P04,0.2947,False,False,INS_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INS_C04,INS_P09,0.2936,False,False,INS_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INS_C04,INS_P06,0.292,False,False,INS_RG01,close_alternatives,1,True,True,True,True,True,True,True,False
INS_C04,INS_P07,0.2895,False,False,INS_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INS_C05,INS_P05,0.7946,True,True,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C05,INS_P03,0.7713,True,True,INS_RG02,direct_substitute,1,True,True,True,True,True,True,True,True
INS_C05,INS_P10,0.6959,True,True,INS_RG03,single,1,False,True,False,True,True,True,True,True
INS_C05,INS_P06,0.7835,True,False,INS_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INS_C05,INS_P04,0.7728,True,False,INS_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INS_C05,INS_P08,0.7513,True,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C05,INS_P02,0.7341,True,False,INS_RG02,direct_substitute,1,False,True,True,True,True,True,True,True
INS_C05,INS_P01,0.2639,False,False,INS_RG02,direct_substitute,1,True,True,True,True,True,True,True,True
INS_C05,INS_P09,0.2514,False,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C05,INS_P07,0.2471,False,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C06,INS_P04,0.8136,True,True,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C06,INS_P06,0.7914,True,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C06,INS_P07,0.7455,True,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C06,INS_P08,0.7404,True,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C06,INS_P05,0.7261,True,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C06,INS_P09,0.7257,True,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C06,INS_P03,0.2377,False,False,INS_RG02,direct_substitute,1,False,True,True,True,True,True,True,True
INS_C06,INS_P01,0.2335,False,False,INS_RG02,direct_substitute,1,False,True,True,True,True,True,True,True
INS_C06,INS_P02,0.2315,False,False,INS_RG02,direct_substitute,1,False,True,True,True,True,True,True,True
INS_C06,INS_P10,0.2036,False,False,INS_RG03,single,1,False,True,False,True,True,True,True,True
INS_C07,INS_P04,0.8964,True,True,INS_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INS_C07,INS_P06,0.8736,True,False,INS_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INS_C07,INS_P08,0.8225,True,False,INS_RG01,close_alternatives,1,True,True,True,True,True,True,True,True
INS_C07,INS_P07,0.8103,True,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C07,INS_P09,0.7993,True,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C07,INS_P05,0.7908,True,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C07,INS_P03,0.2796,False,False,INS_RG02,direct_substitute,1,True,True,True,True,True,True,True,True
INS_C07,INS_P01,0.2735,False,False,INS_RG02,direct_substitute,1,True,True,True,True,True,True,True,True
INS_C07,INS_P02,0.2617,False,False,INS_RG02,direct_substitute,1,False,True,True,True,True,True,True,True
INS_C07,INS_P10,0.2285,False,False,INS_RG03,single,1,False,True,False,True,True,True,True,True
INS_C08,INS_P08,0.2579,False,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C08,INS_P06,0.2487,False,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C08,INS_P04,0.2482,False,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C08,INS_P01,0.2462,False,False,INS_RG02,direct_substitute,1,False,True,False,True,True,True,True,True
INS_C08,INS_P03,0.2437,False,False,INS_RG02,direct_substitute,1,False,True,False,True,True,True,True,True
INS_C08,INS_P05,0.2231,False,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C08,INS_P07,0.2195,False,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C08,INS_P09,0.2152,False,False,INS_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INS_C08,INS_P02,0.2086,False,False,INS_RG02,direct_substitute,1,False,True,True,True,True,True,True,True
INS_C08,INS_P10,0.2024,False,False,INS_RG03,single,1,False,True,False,True,True,True,True,True
INS_C09,INS_P08,0.2456,False,False,INS_RG01,close_alternatives,1,True,True,False,True,True,True,True,True
INS_C09,INS_P09,0.2422,False,False,INS_RG01,close_alternatives,1,True,True,False,True,True,True,True,True
INS_C09,INS_P01,0.2377,False,False,INS_RG02,direct_substitute,1,True,True,False,True,True,True,True,True
INS_C09,INS_P03,0.2348,False,False,INS_RG02,direct_substitute,1,True,True,False,True,True,True,True,True
INS_C09,INS_P04,0.2311,False,False,INS_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INS_C09,INS_P06,0.23,False,False,INS_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INS_C09,INS_P05,0.2275,False,False,INS_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INS_C09,INS_P02,0.224,False,False,INS_RG02,direct_substitute,1,False,True,False,True,True,True,True,True
INS_C09,INS_P10,0.2218,False,False,INS_RG03,single,1,False,True,False,True,True,True,True,True
INS_C09,INS_P07,0.2158,False,False,INS_RG01,close_alternatives,1,False,True,False,True,True,True,True,True
INS_C10,INS_P08,0.7778,True,True,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C10,INS_P09,0.7627,True,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C10,INS_P06,0.7541,True,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C10,INS_P07,0.7351,True,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C10,INS_P03,0.2591,False,False,INS_RG02,direct_substitute,1,False,True,True,True,True,True,True,True
INS_C10,INS_P01,0.257,False,False,INS_RG02,direct_substitute,1,False,True,True,True,True,True,True,True
INS_C10,INS_P05,0.2525,False,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C10,INS_P02,0.2514,False,False,INS_RG02,direct_substitute,1,False,True,True,True,True,True,True,True
INS_C10,INS_P04,0.2511,False,False,INS_RG01,close_alternatives,1,False,True,True,True,True,True,True,True
INS_C10,INS_P10,0.218,False,False,INS_RG03,single,1,False,True,False,True,True,True,True,True
